theta_dc,mass_rel,dm_pct,mass_target,Y_re,Y_im,d_op_pct,phase_deg,qs0_pct,qs1_pct,qs1k_pct,r_ens_pp,u_d_pp,resumed,g0_scope,status
0.05,0.9758034515195521,-2.4196548480447944,46.838565673290596,0.0005431898644534334,0.0008561743400964178,-2.520783451725672,-1.0097338990902833,0.11835181850272658,0.1578348241831895,6.107173489052897,-2.6786182759088617,0.0005914319851973993,True,G0_FENCE_PENDING_USER,wet_point;legal
0.05,0.987901725759776,-1.2098274240224027,47.41928283682571,0.0005503200914611267,0.000865915487477029,-1.362749369803895,-1.054534122360416,0.764790465126608,0.8044125076136055,6.826123866503608,-2.1671618774175005,0.000591584600928563,False,G0_FENCE_PENDING_USER,scan_point;legal
0.05,1.0,0.0,48.00000000036083,0.0005574581877932924,0.0008756355659929877,-0.20595875450180046,-1.0992855239071981,1.4070314027391007,1.4468197433167962,7.54107917017055,-1.6527784978185966,0.0005915555292501651,False,G0_FENCE_PENDING_USER,scan_point;legal
0.05,1.012098274240224,1.2098274240224027,48.58071716389595,0.0005646040913561527,0.0008853345915797726,0.9495884020069179,-1.1439881371243206,2.045156290285788,2.085138265005959,8.252086996481678,-1.1355498629990413,0.0005913446297967084,False,G0_FENCE_PENDING_USER,scan_point;legal
0.05,1.024196548480448,2.4196548480448055,49.16143432743107,0.0005717577402559044,0.0008950125803382368,2.1038921178784253,-1.1886419956746974,2.6792445067892467,2.7194475114228567,8.959194414565541,-0.6155553935444313,0.0005909516979984986,False,G0_FENCE_PENDING_USER,scan_point;legal
0.1,0.9531024257678439,-4.689757423215612,45.748916437200414,0.0005441486224733877,0.000828083858466492,-4.739558555964485,-1.9267511655654481,0.22513517417994677,0.332934644821381,12.472193315975687,-5.072493200785866,0.003757212934451637,True,G0_FENCE_PENDING_USER,wet_point;legal
0.1,0.976551212883922,-2.3448787116078007,46.874458218780624,0.0005582161517172209,0.0008468633429526395,-2.4879322470669485,-2.0082893153137835,1.5082256431792507,1.6166429550191541,13.964442556639867,-4.104575202086103,0.003833465006597425,False,G0_FENCE_PENDING_USER,scan_point;legal
0.1,1.0,0.0,48.00000000036083,0.0005723102579890302,0.0008655676180739805,-0.24073966354708487,-2.0896610928779076,2.774957721450977,2.8841649255248125,15.441026809655089,-3.1249045890718974,0.003908909113570225,False,G0_FENCE_PENDING_USER,scan_point;legal
